Item ID	Item Name	SKU	HSN/SAC	Description	Rate	Account	Account Code	Taxable	Exemption Reason	Taxability Type	Product Type	Intra State Tax Name	Intra State Tax Rate	Intra State Tax Type	Inter State Tax Name	Inter State Tax Rate	Inter State Tax Type	Source	Reference ID	Last Sync Time	Status	Usage unit	Unit Name	Purchase Rate	Purchase Account	Purchase Account Code	Purchase Description	Inventory Account	Inventory Account Code	Inventory Valuation Method	Reorder Point	Vendor	Opening Stock	Opening Stock Value	Stock On Hand	Item Type	Sellable	Purchasable	Track Inventory
1010083	RI02 2 M Plate Mod Indi	EL-HS-1132	85381090		INR 68.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 59.64	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 59.29		Sales and Purchases	true	true	true
1010084	RI03 3 M Plate Mod Indi	EL-HS-1133	85381090		INR 84.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 73.67	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 71.92		Sales and Purchases	true	true	true
1010085	RI04 4 M Plate Mod Indi	EL-HS-1134	85381090		INR 100.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 87.70	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 85.61		Sales and Purchases	true	true	true
1010086	RI05 6 M Plate Mod Indi	EL-HS-1135	85381090		INR 128.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 112.26	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 111.92		Sales and Purchases	true	true	true
1010087	RI06 8 M Square Plate Mod Indi	EL-HS-1136	85381090		INR 168.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 147.34	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 143.85		Sales and Purchases	true	true	true
1010088	RI07 8 M Long Plate Mod Indi	EL-HS-1137	85381090		INR 168.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 147.34	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 143.85		Sales and Purchases	true	true	true
1010089	RI08 12 M Plate Mod Indi	EL-HS-1138	85381090		INR 200.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 175.40	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 169.46		Sales and Purchases	true	true	true
1010090	RI09 18 M Plate Mod Indi	EL-HS-1139	85381090		INR 264.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 231.53	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 228.40		Sales and Purchases	true	true	true
1010091	RI10 16 M Plate Mod Indi	EL-HS-1140	85381090		INR 260.40	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 228.40	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 228.40		Sales and Purchases	true	true	true
1010092	RM01 1 M Plate Mod Roman	EL-HS-1141	85381090		INR 36.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 32.27	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 31.58		Sales and Purchases	true	true	true
1010093	RM02 2 M Plate Mod Roman	EL-HS-1142	85381090		INR 36.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 32.27	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 31.58		Sales and Purchases	true	true	true
1010094	RM03 3 M Plate Mod Roman	EL-HS-1143	85381090		INR 48.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 42.10	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 41.05		Sales and Purchases	true	true	true
1010095	RM04 4 M Plate Mod Roman	EL-HS-1144	85381090		INR 60.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 52.62	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 49.12		Sales and Purchases	true	true	true
1010096	RM05 6 M Plate Mod Roman	EL-HS-1145	85381090		INR 80.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 70.16	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 67.63		Sales and Purchases	true	true	true
1010097	RM06 8 M Long Plate Roman	EL-HS-1146	85381090		INR 100.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 87.70	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 81.75		Sales and Purchases	true	true	true
1010098	RM07 8 M Square Plate Roman	EL-HS-1147	85381090		INR 100.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 87.70	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 81.75		Sales and Purchases	true	true	true
1010099	RM08 12 M Plate Mod Roman	EL-HS-1148	85381090		INR 128.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 112.26	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 107.71		Sales and Purchases	true	true	true
1010100	RM09 18 M Plate Mod Roman	EL-HS-1149	85381090		INR 200.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 175.40	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 168.76		Sales and Purchases	true	true	true
1010101	RM10 16 M Plate Mod Roman	EL-HS-1150	85381090		INR 192.40	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 168.76	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 168.76		Sales and Purchases	true	true	true
1010102	RR01 1 m Red Rose Cute Plate	EL-HS-1151	85381090		INR 56.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 49.81	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 46.66		Sales and Purchases	true	true	true
1010103	RR02 2 m Red Rose Cute Plate	EL-HS-1152	85381090		INR 56.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 49.81	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 46.66		Sales and Purchases	true	true	true
1010104	RR03 3 m Red Rose Cute Plate	EL-HS-1153	85381090		INR 72.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 63.85	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 60.35		Sales and Purchases	true	true	true
1010105	RR04 4 m Red Rose Cute Plate	EL-HS-1154	85381090		INR 84.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 73.67	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 71.57		Sales and Purchases	true	true	true
1010106	RR05 6 m Red Rose Cute Plate	EL-HS-1155	85381090		INR 112.40	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 98.57	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 103.50		Sales and Purchases	true	true	true
1010107	RR06 8 m Long Red Rose Cute Plate	EL-HS-1156	85381090		INR 144.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 126.29	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 124.20		Sales and Purchases	true	true	true
1010108	RR07 8 m Square Red Rose Cute Plate	EL-HS-1157	85381090		INR 144.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 126.29	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 124.20		Sales and Purchases	true	true	true
1010109	RR08 12 m Red Rose Cute Plate	EL-HS-1158	85381090		INR 176.80	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 155.05	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 179.64		Sales and Purchases	true	true	true
1010110	RR09 18 m Red Rose Cute Plate	EL-HS-1159	85381090		INR 236.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 206.97	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 281.03		Sales and Purchases	true	true	true
1010111	RR10 16 m Red Rose Cute Plate	EL-HS-1160	85381090		INR 228.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 199.96	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 272.61		Sales and Purchases	true	true	true
1010112	RSCT01 1 M Plate Mod Cute Silver	EL-HS-1161	85381090		INR 38.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 33.33	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 30.87		Sales and Purchases	true	true	true
1010113	RSCT02 2 M Plate Mod Cute Silver	EL-HS-1162	85381090		INR 38.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 33.33	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 30.87		Sales and Purchases	true	true	true
1010114	RSCT03 3 M Plate Mod Cute Silver	EL-HS-1163	85381090		INR 52.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 45.60	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 42.10		Sales and Purchases	true	true	true
1010115	RSCT04 4 M Plate Mod Cute Silver	EL-HS-1164	85381090		INR 64.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 56.13	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 49.82		Sales and Purchases	true	true	true
1010116	RSCT05 6 M Plate Mod Cute Silver	EL-HS-1165	85381090		INR 84.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 73.67	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 69.47		Sales and Purchases	true	true	true
1010117	RSCT06 8 M Long Plate Mod Cute Silver	EL-HS-1166	85381090		INR 112.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 98.22	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 91.57		Sales and Purchases	true	true	true
1010118	RSCT07 8 M Square Plate Mod Cute Silver	EL-HS-1167	85381090		INR 112.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 98.22	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 91.57		Sales and Purchases	true	true	true
1010119	RSCT08 12 M Plate Mod Cute Silver	EL-HS-1168	85381090		INR 140.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 122.78	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 119.64		Sales and Purchases	true	true	true
1010120	RSCT09 18 M Plate Mod Cute Silver	EL-HS-1169	85381090		INR 220.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 192.94	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 192.27		Sales and Purchases	true	true	true
1010121	RSCT10 16 M Plate Mod Cute Silver	EL-HS-1170	85381090		INR 196.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 171.89	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 192.27		Sales and Purchases	true	true	true
1010122	RW01 1M Plate woody (4x4)	EL-HS-1171	85381090		INR 43.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 37.89	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 37.89		Sales and Purchases	true	true	true
1010123	RW02 2M Plate woody (4x4)	EL-HS-1172	85381090		INR 43.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 37.89	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 37.89		Sales and Purchases	true	true	true
1010124	RW03 3M Plate woody (4x4)	EL-HS-1173	85381090		INR 43.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 37.89	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 37.89		Sales and Purchases	true	true	true
1010125	RW04 4M Plate woody (5x4)	EL-HS-1174	85381090		INR 68.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 59.64	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 59.64		Sales and Purchases	true	true	true
1010126	RW05 6M Plate woody (7x4)	EL-HS-1175	85381090		INR 78.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 68.42	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 68.42		Sales and Purchases	true	true	true
1010127	RW06 8M Long Plate woody (9x4)	EL-HS-1176	85381090		INR 97.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 85.26	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 85.26		Sales and Purchases	true	true	true
1010128	RW07 8M Square Plate woody (5x5)	EL-HS-1177	85381090		INR 97.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 85.26	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 85.26		Sales and Purchases	true	true	true
1010129	RW08 10M Plate woody (12x4)	EL-HS-1178	85381090		INR 121.60	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 106.66	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 106.66		Sales and Purchases	true	true	true
1010130	RW09 12M H Plate woody (8x6)	EL-HS-1179	85381090		INR 155.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 136.13	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 136.13		Sales and Purchases	true	true	true
1010131	RW10 12M V Plate woody (6X8)	EL-HS-1180	85381090		INR 155.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 136.13	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 136.13		Sales and Purchases	true	true	true
1010132	RW11 18M H Plate woody (10x8)	EL-HS-1181	85381090		INR 183.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 160.69	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 160.69		Sales and Purchases	true	true	true
1010133	RW12 18M V Plate woody (8x10)	EL-HS-1182	85381090		INR 183.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 160.69	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 160.69		Sales and Purchases	true	true	true
1010134	RW13 12M Long Plate woody (15x4)	EL-HS-1183	85381090		INR 155.20	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 136.13	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 136.13		Sales and Purchases	true	true	true
1010135	RW14 16M Plate woody (9x6)	EL-HS-1184	85381090		INR 162.00	Sales		true			goods	GST18	18	Group	IGST18	18	Simple	2			Active	pcs	Pieces	INR 142.09	Cost of Goods Sold		LP-16 WEF 2026-02-12	Inventory Asset				VIJAY ENTERPRISES	0	INR 142.09		Sales and Purchases	true	true	true
